id,username,created_at,lng,lat,text
1516251427559067648,AtifAli46402429,Tue Apr 19 03:04:45 +0000 2022,12.841322,43.897421,"This is not fear 😨 I don't accept This government""#امپورٹڈ_حکومت_نامنظور#امپورٹڈ_حکومت_نامنظور"
1516251438325936128,AsimAli_7119,Tue Apr 19 03:04:48 +0000 2022,-1.664672,53.7018195,@SyedaTanya Research per bi lanat oris dadu charger per bi lanat
1516251453555462151,AirWaterSnow,Tue Apr 19 03:04:51 +0000 2022,8.636605500000002,50.1212355,@BoringPrufrock But you are trying to argue with an actual Physicist who has a PhD on points u have no base level o… https://t.co/PUYerKaqXz
1516251466687782919,turningleftfor,Tue Apr 19 03:04:54 +0000 2022,-0.2527539999999999,51.3854455,It would appear TSA are not enforcing masks along with AA and United. Typical it happens Monday when I flew at the… https://t.co/MuUWce1xRm
1516251471569948673,JamesSilvester1,Tue Apr 19 03:04:56 +0000 2022,-2.23348,53.4569525,"This has all the hallmarks of being a long, sleepless night…"
1516251484979138567,Michael29109661,Tue Apr 19 03:04:59 +0000 2022,-3.2030085,55.9431955,Where'd they go 🤔😏🤣😭😭😭😭😭😭😭 https://t.co/w6EzI8RHiW
1516251497146814466,bordersweather,Tue Apr 19 03:05:02 +0000 2022,-2.44,55.71,"Sun Elevation for Tuesday, 19th April 2022 #solarelevation #springDaylight: 14 hrs, 28 mins https://t.co/3JHuXpjEgy"
1516251516725870592,Meteo_RLD,Tue Apr 19 03:05:06 +0000 2022,5.61944444,53.25527778,"Wind 0 km/h ---. Barometer 1013,0 hPa, Pressure trend. Temperature 7,6 °C. Rain today 0,0mm. Humidity 76%"
1516251527912083456,kamranhanif11,Tue Apr 19 03:05:09 +0000 2022,9.0380845,45.627349499999994,@Imranrazikhan @HaroonS64449946 Not acceptable
1516251546304012295,Verywimp,Tue Apr 19 03:05:13 +0000 2022,5.452997,51.448454999999996,beautifuul cat and kittens
1516251606190370826,_sampsonfredric,Tue Apr 19 03:05:28 +0000 2022,10.926673,44.561615,@brandne0 @OmoKeyinde9 @jhenifa_ I'm May 21st too
1516251618945155081,HBeats4JessieJ,Tue Apr 19 03:05:31 +0000 2022,0.135916,52.200974,I’ll always love everything about the lovely and kind @BabbleOnBrooke ❤️
1516251621889658884,Javiatm02,Tue Apr 19 03:05:31 +0000 2022,-5.923545000000001,37.38319799999999,Death lineup.
1516251632169852937,PE_SchifThi,Tue Apr 19 03:05:34 +0000 2022,4.835099,45.757821500000006,WHEN IN FRANCE MF ???????? Can't wait to top it on the first place 😘The rank it deserves… https://t.co/grCYyNQ0Qf
1516251638192820229,Delina874374845,Tue Apr 19 03:05:35 +0000 2022,4.7687349999999995,52.468465,@russellcrowe Beautiful thanks
1516251647739105281,usman_najmal,Tue Apr 19 03:05:38 +0000 2022,-1.172266,52.969719,"Am a BOT from Nottinghamshire, England #امپورٹڈ_حکومت_نامنظور https://t.co/rp3GCCULVb"
1516251733164503053,Skoach05,Tue Apr 19 03:05:58 +0000 2022,-3.0394275,53.362693,@Loujae89 You'll be saying the same about me  soon
1516251733676240913,slackerfromdk,Tue Apr 19 03:05:58 +0000 2022,9.4545085,55.469382,Check out my Raid Recap. Think you can do better? Use this link and get started and we'll both get a bunch of free… https://t.co/zhi6YTv728
1516251746519113731,TheaaVt,Tue Apr 19 03:06:01 +0000 2022,25.4817455,42.725232,When you mess the accounts and begin to comment and share on your personal one 🤦🏻‍♀️
1516251759970295818,pudge808,Tue Apr 19 03:06:04 +0000 2022,-3.0054,51.1291865,@EuroCreisy @ljubavjesvudaa Cheating? By singing in their native tongue?! - it would be a bit odd if either the UK… https://t.co/2ep5TzUIgm
1516251774365184007,Mertglarslan,Tue Apr 19 03:06:08 +0000 2022,29.005222500000002,41.0213205,LETS GO WARRİORSSSSSS
1516251795621920773,Dragbanksrobbin,Tue Apr 19 03:06:13 +0000 2022,-2.23348,53.4569525,@brookegxwsh Why is this resurfacing!!!
1516251816039751685,__Asad_Ali__,Tue Apr 19 03:06:18 +0000 2022,23.5035255,37.0817305,|￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣|                #امپورٹڈ_حکومت_نامنظور  |＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿|                     \ (•◡•) /… https://t.co/XtIdKE5IFU
1516251831315443715,stefanpostulart,Tue Apr 19 03:06:21 +0000 2022,4.280829,52.1031775,Morning!
1516251846775652357,strognox,Tue Apr 19 03:06:25 +0000 2022,6.7773520000000005,52.252329,Drinking coke at night is NEVER a good idea. I couldn't fucking sleep
1516251850139394050,RadioTeddyMusic,Tue Apr 19 03:06:26 +0000 2022,13.1199934,52.381905,#nowplaying #Jawsh685xJasonDerulo ~ Jawsh 685 x Jason Derulo | Savage Love (Laxed - Siren Beat) ||| Radio TEDDY - In #Apolda auf 99.5
1516251851573837826,Orgetorix,Tue Apr 19 03:06:26 +0000 2022,12.5526325,55.6727755,"Powerful ‘Trojan horse’ spyware found on Downing Street phone, researchers say https://t.co/Is1mZNeK4v"
1516251854744793088,__wa1877,Tue Apr 19 03:06:27 +0000 2022,19.129828,47.4812305,"Ffs gotta check out in less than 5 hours and we’ve just got back, not great!"
1516251869366128640,therailwayman66,Tue Apr 19 03:06:30 +0000 2022,-1.0669855,50.818864500000004,"It's a toss up who's on rpgtv more, Dave Gray or Dave Johnson 🤔 🤔🤔🤔"
1516251890702561281,_KCorso,Tue Apr 19 03:06:35 +0000 2022,-2.23348,53.4569525,4 Days To Go #FuryWhyte  Let’s Go !!!!! @Tyson_Fury @DillianWhyte @frankwarren_tv Excited 🍿 https://t.co/YX56wcsynN
1516251917080571907,cknnr,Tue Apr 19 03:06:42 +0000 2022,0.159749,51.866310999999996,PETTEREEYYYYYYYY #Canucks
1516251964681728003,strognox,Tue Apr 19 03:06:53 +0000 2022,6.7773520000000005,52.252329,It's already 5am ffs naj
1516251983753236483,AsimAli_7119,Tue Apr 19 03:06:58 +0000 2022,-1.664672,53.7018195,@iihtishamm Hahahaha.Really check her information and Resources and idiots Research team.. #امپورٹڈ_گورنمنٹ_نامنظور https://t.co/kxG2wigrTV
